target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000023829.6,ENSMUSG00000023067,Cdkn1a,Cdkn1a-001,10.467360356771009,2.3368845706874675,2.5978996272906636e-8,1.088734460385876e-36,Up
ENSMUST00000071718.11,ENSMUSG00000026701,Prdx6,Prdx6-001,3.4089759087949147,1.2200181104974726,2.5978996272906636e-8,2.14647593647031e-37,Up
ENSMUST00000020702.10,ENSMUSG00000020427,Igfbp3,Igfbp3-001,5.4922937827302585,1.7091207865135534,2.5978996272906636e-8,5.431358336722411e-37,Up
ENSMUST00000171629.1,ENSMUSG00000045094,Arhgef37,Arhgef37-201,6.027441659637842,1.8403771304481447,9.17076677530078e-8,8.35259098896202e-31,Up
ENSMUST00000094227.9,ENSMUSG00000070465,Gm9696,Gm9696-002,20.98134517192016,2.9959311764386616,9.551324966351045e-8,2.059675602883831e-29,Up
ENSMUST00000033050.4,ENSMUSG00000030787,Lyve1,Lyve1-201,8.35165913721739,2.078867882423262,5.254876265760034e-7,2.5907909994839992e-23,Up
ENSMUST00000151137.7,ENSMUSG00000030695,Aldoa,Aldoa-005,5.342465941328781,1.618398171826768,6.088525055812291e-7,3.0906191997010313e-22,Up
ENSMUST00000030127.12,ENSMUSG00000028420,Tmem38b,Tmem38b-001,2.3264525763057637,0.8246902395251792,6.088525055812291e-7,3.655365357846418e-22,Up
ENSMUST00000028307.8,ENSMUSG00000026938,Fcna,Fcna-001,7.3794007368307595,1.954834622371306,6.413930285297215e-7,9.36877656367316e-21,Up
ENSMUST00000125490.7,ENSMUSG00000030022,Adamts9,Adamts9-002,4.523991552812012,1.4805482982416467,6.413930285297215e-7,5.773121403585915e-15,Up
ENSMUST00000047028.8,ENSMUSG00000042363,Lgalsl,Lgalsl-001,2.138363240891241,0.7405247531684582,6.413930285297215e-7,9.637211283508658e-19,Up
ENSMUST00000048790.6,ENSMUSG00000033361,Prrg3,Prrg3-001,4.189282195278173,1.4305501614501612,6.413930285297215e-7,9.192265287337304e-21,Up
ENSMUST00000021239.6,ENSMUSG00000020869,Lrrc59,Lrrc59-001,2.0911921758388323,0.7097841467826169,6.591657140950442e-7,6.158628390537022e-16,Up
ENSMUST00000197188.4,ENSMUSG00000029501,Ankle2,Ankle2-002,416.78859794380276,5.015290809528879,7.536164508094588e-7,2.6069708399982246e-12,Up
ENSMUST00000144600.7,ENSMUSG00000023092,Fhl1,Fhl1-008,5.4286714593165835,1.7165862256265183,9.073926766628542e-7,1.8052436229834005e-19,Up
ENSMUST00000155707.2,ENSMUSG00000017466,Timp2,Timp2-002,43.58810312404504,4.935534055089421,1.0563318432572278e-6,5.936835269459239e-19,Up
ENSMUST00000048678.6,ENSMUSG00000033105,Lss,Lss-001,6.059233880999659,1.69218848916329,1.24176622275149e-6,2.1671765007370413e-18,Up
ENSMUST00000058092.7,ENSMUSG00000050276,Mrgprg,Mrgprg-201,70.23561201144646,3.9705094944015435,1.24176622275149e-6,1.9884182546644815e-18,Up
ENSMUST00000041133.9,ENSMUSG00000036136,Fam110c,Fam110c-201,3.70656495697419,1.2786369348123692,1.544203266700903e-6,1.2481836837312263e-17,Up
ENSMUST00000121676.7,ENSMUSG00000025934,Gsta3,Gsta3-002,3.358223108090771,1.2305922438355819,2.1871797726230773e-6,8.071912786821869e-17,Up
ENSMUST00000033289.5,ENSMUSG00000030987,Stim1,Stim1-201,1.9910248167532096,0.6953175200875192,2.401261446152457e-6,5.486271907906628e-15,Up
ENSMUST00000172148.1,ENSMUSG00000007480,Mc5r,Mc5r-201,8.834898565580954,2.2204044484175127,2.4276716706390106e-6,2.1701570974713414e-16,Up
ENSMUST00000033169.8,ENSMUSG00000030878,Cdr2,Cdr2-001,2.4044884128478103,0.845262282828181,2.4276716706390106e-6,2.3260314148528205e-16,Up
ENSMUST00000229619.1,NA,NA,NA,8.136924139997708,2.092813649988808,2.7927239203309103e-6,5.447250910804882e-16,Up
ENSMUST00000118875.7,ENSMUSG00000057666,Gapdh,Gapdh-001,2.2911275952699213,0.8003416501131754,3.428465514232266e-6,9.822670319426076e-13,Up
ENSMUST00000127300.1,ENSMUSG00000001175,Calm1,Calm1-004,2.5939070233871813,0.9601459169928906,3.5261994629034125e-6,1.6283475545274621e-13,Up
ENSMUST00000168797.1,ENSMUSG00000079012,Serpina3m,Serpina3m-001,7.700062666773601,1.9522557530855704,3.879195250104871e-6,5.205980737527578e-15,Up
ENSMUST00000006311.12,ENSMUSG00000030353,Tead4,Tead4-001,4.605410698997963,1.5417198088851374,6.875214927790384e-6,7.683529580532057e-14,Up
ENSMUST00000204796.2,ENSMUSG00000030088,Aldh1l1,Aldh1l1-006,3.650161076601425,1.3255048269011982,7.707290985241415e-6,1.3122121281760122e-13,Up
ENSMUST00000175776.7,ENSMUSG00000028552,Eps15,Eps15-005,4.661842209276281,1.7328037281604078,8.05179568039723e-6,1.6283475545274621e-13,Up
ENSMUST00000129811.1,ENSMUSG00000016024,Lbp,Lbp-003,20.510450689182935,3.9129271984492235,8.767571296190479e-6,5.241542860733414e-11,Up
ENSMUST00000205888.1,ENSMUSG00000058966,Fam57b,Fam57b-002,4.947689427601405,1.5137708717952036,8.767571296190479e-6,1.5330236334501814e-11,Up
ENSMUST00000077453.12,ENSMUSG00000021559,Dapk1,Dapk1-202,1.948002800848509,0.6611295239932208,9.404125329277889e-6,4.5022543783781425e-13,Up
ENSMUST00000161250.7,ENSMUSG00000023010,Tmbim6,Tmbim6-003,4.604466108290892,1.476520715842885,9.501744304988862e-6,9.940528186456529e-13,Up
ENSMUST00000047857.15,ENSMUSG00000039753,Fbxl5,Fbxl5-001,1.9358231517342395,0.6750895579004182,9.501744304988862e-6,4.901288190277644e-10,Up
ENSMUST00000021506.5,ENSMUSG00000021091,Serpina3n,Serpina3n-001,3.4673406992068787,1.2471264380020974,1.0487944505347785e-5,9.822670319426076e-13,Up
ENSMUST00000102886.9,ENSMUSG00000009614,Sardh,Sardh-001,2.156776257214347,0.7263072857464606,1.086516513817613e-5,1.1490935640757055e-12,Up
ENSMUST00000166247.7,ENSMUSG00000029810,Tmem176b,Tmem176b-001,2.134757114301515,0.7455283166431106,1.1108463255670531e-5,1.3946458474606613e-12,Up
ENSMUST00000123693.1,ENSMUSG00000072946,Ptgr2,Ptgr2-003,11.370369340391084,4.0248005238573725,1.1654085930140496e-5,1.4441441368018294e-10,Up
ENSMUST00000016463.3,ENSMUSG00000016319,Slc25a5,Slc25a5-001,1.761981823392416,0.5596424557905562,1.2176874873966809e-5,4.973906426740986e-8,Up
ENSMUST00000042498.13,ENSMUSG00000034088,Hdlbp,Hdlbp-003,2.5726657011934475,0.9817650084478169,1.3461933910395416e-5,3.5369374149422316e-12,Up
ENSMUST00000033715.4,ENSMUSG00000031349,Nsdhl,Nsdhl-001,3.017111843717734,1.042546270804568,1.3725982438231478e-5,3.939864596525313e-12,Up
ENSMUST00000002677.10,ENSMUSG00000002602,Axl,Axl-001,1.9697252522411655,0.6789923038340016,1.4226127621214051e-5,4.665214857485258e-12,Up
ENSMUST00000030158.10,ENSMUSG00000028447,Dctn3,Dctn3-001,1.8649734767145865,0.6370898535862073,1.52982432907368e-5,6.336226529328341e-12,Up
ENSMUST00000102486.4,ENSMUSG00000006221,Hspb7,Hspb7-001,9.086846843194834,2.363195296664193,1.693187391526066e-5,9.714355773446173e-12,Up
ENSMUST00000019422.5,ENSMUSG00000019278,Dpep1,Dpep1-201,2.174083483100711,0.782392008259134,1.7260902821405787e-5,1.0759158044725651e-11,Up
ENSMUST00000206589.1,ENSMUSG00000025153,Fasn,Fasn-006,5.751439993872639,1.6400254237413534,1.8067032286512383e-5,1.391408888031652e-11,Up
ENSMUST00000005077.6,ENSMUSG00000004951,Hspb1,Hspb1-001,2.1700761427152258,0.753294132578355,1.979286755380085e-5,2.1156923335750677e-11,Up
ENSMUST00000048937.5,ENSMUSG00000042487,Leo1,Leo1-201,1.9258057027642892,0.6389064263070098,2.2045103847963296e-5,2.1691166583274682e-10,Up
ENSMUST00000099626.4,ENSMUSG00000074971,Fibin,Fibin-001,2.7224821962380794,1.0414510268254256,2.3117935952470704e-5,4.0548075592807056e-11,Up
ENSMUST00000097281.2,ENSMUSG00000039414,Heatr5b,Heatr5b-201,1.8169240994242921,0.5776877639059432,2.7629346266936425e-5,8.002013886773783e-11,Up
ENSMUST00000047186.9,ENSMUSG00000041895,Wipi1,Wipi1-002,2.272792052807962,0.8014550602228794,2.9625266380395405e-5,1.0299300545584563e-10,Up
ENSMUST00000099139.8,ENSMUSG00000040043,Rbms2,Rbms2-202,1.9624456387127693,0.6604727476440755,3.0441780696240482e-5,1.1716198063606861e-10,Up
ENSMUST00000022610.14,ENSMUSG00000022032,Scara5,Scara5-001,2.2337331496651545,0.8173687859775592,3.0441780696240482e-5,1.1775931159604336e-10,Up
ENSMUST00000063062.8,ENSMUSG00000040809,Chil3,Chil3-001,70.95225670112308,3.567448788017577,3.0566337076389673e-5,1.236750856237862e-10,Up
ENSMUST00000030677.6,ENSMUSG00000028862,Map3k6,Map3k6-001,2.357122042720672,0.8749947194719165,3.1573539694777615e-5,1.5499783134012548e-10,Up
ENSMUST00000071065.7,ENSMUSG00000056749,Nfil3,Nfil3-001,3.4525314769204027,1.2208265409279357,3.4299536627011055e-5,2.1691166583274682e-10,Up
ENSMUST00000004327.10,ENSMUSG00000031400,G6pdx,G6pdx-001,2.196649846391983,0.7715354979072535,3.509212452441487e-5,2.44827477598805e-10,Up
ENSMUST00000067853.5,ENSMUSG00000054675,Tmem119,Tmem119-001,2.2576811739893516,0.8433644168891565,3.5615330277994167e-5,2.703061456221424e-10,Up
ENSMUST00000076219.4,ENSMUSG00000041360,Pum3,Pum3-201,1.6012896702514237,0.4644720208867085,3.723302946823972e-5,2.360915386275694e-7,Up
ENSMUST00000022563.8,ENSMUSG00000021987,Mtmr6,Mtmr6-201,1.853163589278817,0.6009150865730616,3.723302946823972e-5,3.2058670467679865e-10,Up
ENSMUST00000084124.6,ENSMUSG00000028961,Pgd,Pgd-001,2.466952231932203,0.8408836310325287,3.757562731742218e-5,3.5328044296839945e-10,Up
ENSMUST00000142118.1,ENSMUSG00000036545,Adamts2,Adamts2-002,2.6584569454379308,0.914766799486099,3.826795577837932e-5,1.0553980837581555e-8,Up
ENSMUST00000068110.9,ENSMUSG00000029108,Pcdh7,Pcdh7-003,1.6869281595067502,0.5136085014673873,3.9506185050246906e-5,4.361936734398807e-8,Up
ENSMUST00000019721.6,ENSMUSG00000019577,Pdk4,Pdk4-001,2.6819070781441665,0.9604521020269229,4.051592475982308e-5,5.080280895279634e-10,Up
ENSMUST00000001507.4,ENSMUSG00000001467,Cyp51,Cyp51-001,2.741327581080248,0.9794185579829385,4.242197630106099e-5,6.214110583222142e-10,Up
ENSMUST00000059354.14,ENSMUSG00000036078,Sigmar1,Sigmar1-001,2.3015401332555157,0.7966008000504066,4.257802618519575e-5,6.399656994195897e-10,Up
ENSMUST00000109728.7,ENSMUSG00000027488,Snta1,Snta1-001,2.3079115224683093,0.8451194852874874,4.27561139789888e-5,6.949454372242384e-10,Up
ENSMUST00000072566.4,ENSMUSG00000020857,Nme2,Nme2-002,1.6550143347779671,0.5024525861395386,4.4211075204041474e-5,9.084024394845303e-8,Up
ENSMUST00000071230.7,ENSMUSG00000021116,Eif2s1,Eif2s1-001,1.5815332634597998,0.45341829606763695,4.488366268674927e-5,3.105955676734322e-7,Up
ENSMUST00000038191.7,ENSMUSG00000042429,Adora1,Adora1-002,2.7090998598606277,0.9700358882622445,4.723668329269274e-5,1.039574208764242e-9,Up
ENSMUST00000004381.13,ENSMUSG00000004270,Lpcat3,Lpcat3-001,1.8101026743572368,0.5669553220453809,4.872827772412739e-5,1.2885659683232038e-9,Up
ENSMUST00000023807.6,ENSMUSG00000023046,Igfbp6,Igfbp6-001,2.48514232041747,0.9280019673023393,4.872827772412739e-5,1.277504678067555e-9,Up
ENSMUST00000048490.11,ENSMUSG00000025762,Larp1b,Larp1b-002,1.7067985270445827,0.5288460103506334,4.872827772412739e-5,4.4300494588759206e-6,Up
ENSMUST00000029564.11,ENSMUSG00000027952,Pmvk,Pmvk-001,2.1789096606526748,0.7487738444449067,4.92830483420602e-5,1.4588924919917058e-9,Up
ENSMUST00000162792.7,ENSMUSG00000033400,Agl,Agl-007,1.9698043893824195,0.6751086455039566,4.92830483420602e-5,1.4314500154512072e-9,Up
ENSMUST00000063976.8,ENSMUSG00000052214,Opa3,Opa3-001,1.6474216104657384,0.4728803355329607,4.92830483420602e-5,1.04873555224192e-7,Up
ENSMUST00000025409.7,ENSMUSG00000024529,Lox,Lox-201,7.2200379434032875,1.9962948033542705,5.179120783544168e-5,1.824018040092811e-9,Up
ENSMUST00000025636.7,ENSMUSG00000024730,Ms4a8a,Ms4a8a-001,2.9984577309222806,1.014521088910591,5.179120783544168e-5,1.8916909712111666e-9,Up
ENSMUST00000061936.7,ENSMUSG00000047222,Rnase2a,Rnase2a-201,67.42883725025723,3.690454504934852,5.179120783544168e-5,1.8852665539859925e-9,Up
ENSMUST00000030986.14,ENSMUSG00000029103,Lrpap1,Lrpap1-001,2.6547856905537057,0.905434409282871,5.179120783544168e-5,1.891444108101849e-9,Up
ENSMUST00000033549.2,ENSMUSG00000031204,Asb12,Asb12-001,6.114857616593883,1.692360416697487,5.179120783544168e-5,1.891444108101849e-9,Up
ENSMUST00000034562.8,ENSMUSG00000032060,Cryab,Cryab-201,3.885065948403841,1.3349172802106526,5.468824693719336e-5,2.325209137593156e-9,Up
ENSMUST00000100244.9,ENSMUSG00000026833,Olfm1,Olfm1-201,2.5964159496175236,0.9335052500374965,5.468824693719336e-5,2.3449074794107664e-9,Up
ENSMUST00000080099.5,ENSMUSG00000020085,Aifm2,Aifm2-004,4.256471341265775,1.5627792209079465,5.528419374229491e-5,2.487830947848738e-9,Up
ENSMUST00000070328.9,ENSMUSG00000037833,Sh2d4b,Sh2d4b-002,4.950698296570729,1.7160904053405512,5.670592796404035e-5,2.725423887618509e-9,Up
ENSMUST00000143254.7,ENSMUSG00000024236,Svil,Svil-002,1.872092620789859,0.6215765331212102,5.865574844861574e-5,3.1226785380920805e-9,Up
ENSMUST00000009538.11,ENSMUSG00000009394,Syn2,Syn2-001,2.5781736878342816,0.9450976621499525,5.9204591053261914e-5,3.2528384956953765e-9,Up
ENSMUST00000108492.8,ENSMUSG00000004328,Hif3a,Hif3a-002,4.1340027731638775,1.504597806094225,6.005460760437196e-5,3.439697533897089e-9,Up
ENSMUST00000068058.13,ENSMUSG00000054814,Usp46,Usp46-001,1.6115354560224393,0.47410025199799455,6.158914020996368e-5,7.759591828171139e-7,Up
ENSMUST00000048792.4,ENSMUSG00000039195,1110008P14Rik,1110008P14Rik-001,1.7641306386660471,0.56166798597518,6.226126365340578e-5,3.960925905153852e-9,Up
ENSMUST00000135636.5,ENSMUSG00000068747,Sort1,Sort1-004,1.8985357595379,0.6568487165438144,6.262711809200905e-5,4.17569507531605e-9,Up
ENSMUST00000016338.14,ENSMUSG00000016194,Hsd11b1,Hsd11b1-002,2.755996646728605,1.0118979960863883,6.284597040982628e-5,4.269035958629172e-9,Up
ENSMUST00000174078.1,ENSMUSG00000041025,Iffo2,Iffo2-002,2.0965355476792724,0.777292889704019,6.373456346270328e-5,3.110586831512368e-7,Up
ENSMUST00000079413.9,ENSMUSG00000024222,Fkbp5,Fkbp5-001,3.0197740258217136,1.1437173493225228,6.526684345091447e-5,5.182989903265362e-9,Up
ENSMUST00000144706.7,ENSMUSG00000025792,Slc25a10,Slc25a10-004,2.1187546091584863,0.7551013626247953,6.670111981252538e-5,6.3175572460526e-9,Up
ENSMUST00000002412.8,ENSMUSG00000002341,Ncan,Ncan-001,11.068339234605988,2.133471792467914,6.670111981252538e-5,6.016368935203765e-9,Up
ENSMUST00000064709.11,ENSMUSG00000052712,BC004004,BC004004-001,1.7180181336952582,0.5534847792598797,6.777775924005749e-5,4.6496522893838864e-7,Up
ENSMUST00000007993.15,ENSMUSG00000029701,Rbm28,Rbm28-001,1.8206397332131914,0.5694505034424514,7.072650090594445e-5,7.76872537360917e-9,Up
ENSMUST00000033898.9,ENSMUSG00000031502,Col4a1,Col4a1-001,2.277106872683028,0.7966988285058886,7.628241538554963e-5,2.2959710532704447e-7,Up
ENSMUST00000020317.7,ENSMUSG00000020116,Pno1,Pno1-001,1.7079614665225749,0.5081940485986666,8.10535304643909e-5,1.2979751903113374e-8,Up
ENSMUST00000034214.7,ENSMUSG00000031762,Mt2,Mt2-201,3.4718072969639238,1.2708825839052655,8.229793115202269e-5,1.3813524663213694e-8,Up
ENSMUST00000063838.10,ENSMUSG00000022378,Fam49b,Fam49b-201,1.971995922662579,0.6645155820887295,8.22980987112089e-5,7.610492833149215e-8,Up
ENSMUST00000089677.6,ENSMUSG00000022811,Zfp148,Zfp148-201,1.7605979357980508,0.5573528088950802,8.520661962828217e-5,2.401982674259316e-6,Up
ENSMUST00000107389.7,ENSMUSG00000020917,Acly,Acly-005,5.546078255769359,1.5336420337009804,8.520661962828217e-5,1.5920908936892106e-8,Up
ENSMUST00000124087.1,ENSMUSG00000020864,Ankrd40,Ankrd40-004,2.5837079036054407,1.0054220138694232,8.590329064446675e-5,2.577528737095873e-7,Up
ENSMUST00000017836.7,ENSMUSG00000017692,Rhbdl3,Rhbdl3-001,2.001544373914561,0.657225199446164,8.6275747657873e-5,1.7460587230016956e-8,Up
ENSMUST00000091314.10,ENSMUSG00000069094,Pde7a,Pde7a-002,2.7900230657578677,1.0247382117668027,8.906390095885502e-5,2.229842928702066e-8,Up
ENSMUST00000154306.1,ENSMUSG00000054455,Vapb,Vapb-002,1.8584236229609699,0.6274306021820368,9.083655903166141e-5,2.615813108966022e-7,Up
ENSMUST00000144859.3,ENSMUSG00000037072,Sep15,Sep15-003,1.7977741374529763,0.5837792200967208,9.644419918554067e-5,2.6450765884178705e-8,Up
ENSMUST00000137935.1,ENSMUSG00000029096,Htra3,Htra3-003,3.2124510166553835,1.155560362792802,9.644419918554067e-5,2.6650378646750553e-8,Up
ENSMUST00000027667.12,ENSMUSG00000026413,Pkp1,Pkp1-001,19.19557839418624,3.7863305124212454,9.667913748123375e-5,2.7654959257882015e-8,Up
ENSMUST00000048121.12,ENSMUSG00000041794,Myrip,Myrip-001,2.1214501502032554,0.7506504028529946,1.002192386823457e-4,3.154616749629445e-8,Up
ENSMUST00000033899.13,ENSMUSG00000031503,Col4a2,Col4a2-001,2.19170546721089,0.7557225348070493,1.002192386823457e-4,3.131906276389558e-8,Up
ENSMUST00000174510.7,ENSMUSG00000009293,Ube2g2,Ube2g2-001,1.6055694485135135,0.477716827763324,1.002192386823457e-4,5.8921841481233096e-8,Up
ENSMUST00000010698.12,ENSMUSG00000010554,Mettl16,Mettl16-003,1.9147442669251438,0.6425591380616975,1.0022733904209904e-4,5.611438910028018e-7,Up
ENSMUST00000035034.9,ENSMUSG00000032459,Mrps22,Mrps22-001,1.734850509470473,0.5226924521096521,1.0138529507397837e-4,1.284248951811349e-7,Up
ENSMUST00000113825.3,ENSMUSG00000024892,Pcx,Pcx-202,5.630227751129741,1.7146530053691116,1.0138529507397837e-4,3.51328579754566e-8,Up
ENSMUST00000053771.13,ENSMUSG00000036879,Phkb,Phkb-001,1.550932684851552,0.45269669271273977,1.0457435942486824e-4,8.80740422561849e-7,Up
ENSMUST00000102636.3,ENSMUSG00000023075,Akirin1,Akirin1-001,1.5443334443548127,0.4232950100691544,1.0525834753449024e-4,2.5415347054687575e-6,Up
ENSMUST00000143380.1,ENSMUSG00000075296,Aldh3b2,Aldh3b2-001,2.477026332724204,0.9032324693939818,1.0672588515213253e-4,4.311723594478404e-8,Up
ENSMUST00000108196.7,ENSMUSG00000001794,Capns1,Capns1-002,1.8695811595418188,0.7133502532548708,1.081381923039367e-4,4.4796786050963324e-8,Up
ENSMUST00000020629.4,ENSMUSG00000020363,Gfpt2,Gfpt2-001,3.0892589753906856,1.0273014811192023,1.1612582480819444e-4,5.573774541167508e-8,Up
ENSMUST00000196304.1,ENSMUSG00000007415,Gatad1,Gatad1-004,1.6710242796518942,0.510645490326082,1.1612582480819444e-4,2.335287216245689e-6,Up
ENSMUST00000067087.6,ENSMUSG00000054204,Fam150b,Fam150b-201,2.2752806901002747,0.843856659379847,1.1679093191084022e-4,5.7007928897754564e-8,Up
ENSMUST00000091233.6,ENSMUSG00000036040,Adamtsl2,Adamtsl2-001,6.217518747863374,1.8756070382737402,1.1849221813666284e-4,5.979622151298774e-8,Up
ENSMUST00000093033.5,ENSMUSG00000031981,Capn9,Capn9-001,3.4591060515363057,1.278852295182684,1.1862579270062688e-4,3.972110125090295e-7,Up
ENSMUST00000100986.3,ENSMUSG00000021171,Esyt2,Esyt2-201,2.2271594432181643,0.838059937224495,1.2056356526936688e-4,6.541040897219676e-8,Up
ENSMUST00000131058.7,ENSMUSG00000040181,Fmo1,Fmo1-004,3.394685410904069,1.3135355537618338,1.2056356526936688e-4,6.541040897219676e-8,Up
ENSMUST00000091299.7,ENSMUSG00000069089,Cdk7,Cdk7-201,1.6509067553429269,0.49417058812126746,1.2326537423932733e-4,1.795844407640884e-5,Up
ENSMUST00000105910.1,ENSMUSG00000028865,Cd164l2,Cd164l2-001,3.3948683657455208,1.223263315577158,1.2402190933662112e-4,7.26551919048009e-8,Up
ENSMUST00000112996.8,ENSMUSG00000031431,Tsc22d3,Tsc22d3-006,2.5386975412352597,0.9611801544920082,1.2737704716660346e-4,7.789406399129232e-8,Up
ENSMUST00000195605.5,ENSMUSG00000026626,Ppp2r5a,Ppp2r5a-005,21.34037458419664,4.896007788683352,1.2834197519676177e-4,8.03620306760036e-8,Up
ENSMUST00000090481.13,ENSMUSG00000029767,Calu,Calu-002,2.323670250279852,0.9205169979449253,1.2879766602195145e-4,8.257965412299675e-8,Up
ENSMUST00000020885.12,ENSMUSG00000020570,Sypl,Sypl-002,1.596062933402545,0.44736767335936123,1.3774557081981553e-4,1.8748041084991505e-6,Up
ENSMUST00000078079.9,ENSMUSG00000057561,Eif1a,Eif1a-201,1.8557486767010496,0.5755286900772821,1.4738486003971826e-4,1.2604227112094007e-7,Up
ENSMUST00000058245.4,ENSMUSG00000040242,Fgfr1op2,Fgfr1op2-004,19.89746682634095,4.405751815211428,1.4835045546911617e-4,1.2909774186265723e-7,Up
ENSMUST00000109283.1,ENSMUSG00000036298,Slc2a13,Slc2a13-001,1.7652821118487347,0.5456367658776818,1.5314635842421666e-4,1.4208999619911204e-7,Up
ENSMUST00000025804.5,ENSMUSG00000024870,Rab1b,Rab1b-201,1.5328795699522968,0.422508642931771,1.540409207421744e-4,2.072224963876902e-5,Up
ENSMUST00000094329.10,ENSMUSG00000017670,Elmo2,Elmo2-008,1.9051904318585127,0.6522048138061697,1.576709938263855e-4,1.5729778260843122e-7,Up
ENSMUST00000176167.1,ENSMUSG00000039826,Trub2,Trub2-007,3.9747455510229757,1.290456285021727,1.5781730542979589e-4,1.5984019438995245e-7,Up
ENSMUST00000060642.6,ENSMUSG00000036273,Lrrk2,Lrrk2-001,1.8665400510096326,0.6218262982081623,1.6189992315920329e-4,1.7369150053502543e-7,Up
ENSMUST00000021822.6,ENSMUSG00000021390,Ogn,Ogn-201,2.322604998368252,0.8470440233423419,1.6609371655331736e-4,1.8694874950094373e-7,Up
ENSMUST00000046951.9,ENSMUSG00000038683,Pak1ip1,Pak1ip1-001,1.7126114551380287,0.512914707990781,1.670661045292124e-4,2.074563557441981e-7,Up
ENSMUST00000148870.1,ENSMUSG00000027605,Acss2,Acss2-010,5.942592519729473,1.593112139980161,1.670661045292124e-4,7.398284564296095e-6,Up
ENSMUST00000188995.1,ENSMUSG00000101389,Ms4a4a,Ms4a4a-001,3.3070039576410655,1.2901472169537638,1.670661045292124e-4,1.9415758053195278e-7,Up
ENSMUST00000165310.2,ENSMUSG00000079419,Ms4a6c,Ms4a6c-001,2.3427187154625657,0.8246906513654759,1.670661045292124e-4,2.0908783139757495e-7,Up
ENSMUST00000163588.7,ENSMUSG00000033855,Ston1,Ston1-201,3.012061787272589,1.2239234627919273,1.670661045292124e-4,2.0786793075308786e-7,Up
ENSMUST00000060251.7,ENSMUSG00000038412,Higd1a,Higd1a-201,1.8844106298981778,0.6388821324720066,1.670661045292124e-4,2.074106943508181e-7,Up
ENSMUST00000028551.3,ENSMUSG00000027131,Emc4,Emc4-001,1.4720637154485345,0.38506091398773606,1.670661045292124e-4,2.983993610082586e-5,Up
ENSMUST00000019065.9,ENSMUSG00000018921,Pelp1,Pelp1-001,1.5180198059050636,0.39652418490044233,1.670661045292124e-4,3.902249854960631e-5,Up
ENSMUST00000033597.8,ENSMUSG00000031245,Hmgn5,Hmgn5-001,1.5846415724388323,0.46754047774390023,1.670661045292124e-4,2.577528737095873e-7,Up
ENSMUST00000020864.8,ENSMUSG00000020553,Pctp,Pctp-001,1.7775419774628332,0.5626337477649275,1.670661045292124e-4,3.7505437202695316e-7,Up
ENSMUST00000029753.12,ENSMUSG00000028108,Ecm1,Ecm1-002,2.7845139447187384,0.9577861887989991,1.756001048186202e-4,6.645921584058316e-6,Up
ENSMUST00000098371.8,ENSMUSG00000025790,Slco3a1,Slco3a1-002,2.273331784606171,0.8541391539625506,1.7790908219726372e-4,2.55171845390105e-7,Up
ENSMUST00000038574.6,ENSMUSG00000042426,Dhx29,Dhx29-201,1.5343272151294685,0.42712994003675286,1.779434919780556e-4,1.2376642299551114e-5,Up
ENSMUST00000026221.5,ENSMUSG00000025203,Scd2,Scd2-201,4.049018049616528,1.4503164084973048,1.7820317623387676e-4,2.6374568332634853e-7,Up
ENSMUST00000038890.5,ENSMUSG00000053641,Dennd4a,Dennd4a-201,2.798401900819523,0.977043835777162,1.7820317623387676e-4,2.694362350131156e-7,Up
ENSMUST00000045918.14,ENSMUSG00000033809,Alg3,Alg3-001,1.9641514921262144,0.6466464914176046,1.7820317623387676e-4,1.5561320995812042e-6,Up
ENSMUST00000033321.10,ENSMUSG00000031012,Cask,Cask-002,1.7456521142342503,0.6038244832507622,1.7820317623387676e-4,1.5360579350313925e-6,Up
ENSMUST00000027989.12,ENSMUSG00000026675,Hsd17b7,Hsd17b7-001,2.1877849324793908,0.7429882407634856,1.7820317623387676e-4,2.694362350131156e-7,Up
ENSMUST00000043680.8,ENSMUSG00000035198,Tubg1,Tubg1-001,1.671162583762902,0.49241815553726515,1.816374045399366e-4,2.897033816707613e-7,Up
ENSMUST00000100709.6,ENSMUSG00000049327,Setd8,Setd8-002,3.4444431621346117,1.1983037726531411,1.822368391304866e-4,2.969447994210297e-7,Up
ENSMUST00000097981.4,ENSMUSG00000073802,Cdkn2b,Cdkn2b-201,2.5694414367762874,0.8768304017708968,1.8650413312889237e-4,3.185802688876724e-7,Up
ENSMUST00000154954.7,ENSMUSG00000025609,Mkln1,Mkln1-010,1.9886840057942332,0.6952684143853306,1.8684162707857468e-4,1.795844407640884e-5,Up
ENSMUST00000082094.4,ENSMUSG00000063884,Ptcd3,Ptcd3-001,1.555322927258079,0.42002542517278046,1.883192708345519e-4,7.05284727761235e-6,Up
ENSMUST00000102995.8,ENSMUSG00000029772,Ahcyl2,Ahcyl2-002,2.958010633837352,1.1242045913909788,1.883192708345519e-4,3.3659274518700923e-7,Up
ENSMUST00000199834.4,ENSMUSG00000042520,Ubap2l,Ubap2l-005,2.085555386317316,0.737592228979702,1.9070444244487006e-4,3.498624507261126e-7,Up
ENSMUST00000006692.5,ENSMUSG00000006517,Mvd,Mvd-201,2.5292244592636064,0.8385074348027175,1.9258407708785166e-4,3.617660392299373e-7,Up
