target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000081381.5,ENSMUSG00000031835,Mbtps1,Mbtps1-201,1.0930431503920968,0.09806554392900799,0.05892684626040218,0.5043722133843977,Unchanged
ENSMUST00000040105.7,ENSMUSG00000033444,Specc1l,Specc1l-201,0.9125060472707661,-0.0834481270023395,0.05901096976583529,0.5861411860955076,Unchanged
ENSMUST00000059914.12,ENSMUSG00000040720,1110037F02Rik,1110037F02Rik-001,1.096006851875645,0.102226014771306,0.05903346986700799,0.4698418600430248,Unchanged
ENSMUST00000018851.13,ENSMUSG00000018707,Dync1h1,Dync1h1-001,1.1679883135887592,0.16096284656399656,0.059081816020756676,0.29015205529215904,Unchanged
ENSMUST00000026828.5,ENSMUSG00000025732,Fam195a,Fam195a-201,1.3152772821307435,0.30109314293362627,0.05909974017131642,0.07266456964012571,Unchanged
ENSMUST00000049896.12,ENSMUSG00000031148,Gpkow,Gpkow-001,1.0902445226575126,0.085987109320174,0.059113604926810726,0.5812002206816107,Unchanged
ENSMUST00000119422.7,ENSMUSG00000027309,4930402H24Rik,4930402H24Rik-008,5.072880821612847,1.5907045893526917,0.05914594145170148,0.07275430520710631,Unchanged
ENSMUST00000151280.7,ENSMUSG00000028497,Hacd4,Hacd4-001,1.3867720021006102,0.4786958669281923,0.05914594145170148,0.07275430520710631,Unchanged
ENSMUST00000018685.8,ENSMUSG00000018541,Cwc25,Cwc25-001,1.1846008126787868,0.19299012965151577,0.05914594145170148,0.23265624399422877,Unchanged
ENSMUST00000050611.13,ENSMUSG00000044066,Cep68,Cep68-001,0.8843294691851383,-0.12795692276143292,0.05914594145170148,0.3844743123241558,Unchanged
ENSMUST00000033008.9,ENSMUSG00000030751,Psma1,Psma1-001,1.1494187865594634,0.13669610406329258,0.059174235370812414,0.2988886330470688,Unchanged
ENSMUST00000115637.7,ENSMUSG00000039231,Suv39h1,Suv39h1-002,0.7510194863117267,-0.3184220897473846,0.05922542055318827,0.10370309917125907,Unchanged
